@relation localsubcellular
@attribute A numeric
@attribute R numeric
@attribute N numeric
@attribute D numeric
@attribute C numeric
@attribute Q numeric
@attribute E numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute L numeric
@attribute K numeric
@attribute M numeric
@attribute F numeric
@attribute P numeric
@attribute S numeric
@attribute T numeric
@attribute W numeric
@attribute Y numeric
@attribute V numeric
@attribute BASIC numeric
@attribute ACID numeric
@attribute POLAR numeric
@attribute NONPOLAR numeric
@attribute CHAM830103 numeric
@attribute CHAM830104 numeric
@attribute CHAM830105 numeric
@attribute FAUJ880111 numeric
@attribute MONM990201 numeric
@attribute MONM990101 numeric
@attribute BEGF750101 numeric
@attribute BROC820102 numeric
@attribute FAUJ880112 numeric
@attribute GEIM800103 numeric
@attribute GEIM800105 numeric
@attribute LEWP710101 numeric
@attribute NAKH900102 numeric
@attribute NAKH900108 numeric
@attribute OOBM850104 numeric
@attribute PALJ810115 numeric
@attribute PONP800106 numeric
@attribute QIAN880116 numeric
@attribute RICJ880107 numeric
@attribute ROBB760111 numeric
@attribute ROSM880103 numeric
@attribute VENT840101 numeric
@attribute AURR980101 numeric
@attribute AURR980105 numeric
@attribute AURR980118 numeric
@attribute ZHOH040103 numeric
@attribute INIBASIC numeric
@attribute INIACID numeric
@attribute INIPOLAR numeric
@attribute ININONPOLAR numeric
@attribute INICHAM830103 numeric
@attribute INICHAM830104 numeric
@attribute INICHAM830105 numeric
@attribute INIFAUJ880111 numeric
@attribute INIMONM990201 numeric
@attribute INIMONM990101 numeric
@attribute INIBEGF750101 numeric
@attribute INIBROC820102 numeric
@attribute INIFAUJ880112 numeric
@attribute INIGEIM800103 numeric
@attribute INIGEIM800105 numeric
@attribute INILEWP710101 numeric
@attribute ININAKH900102 numeric
@attribute ININAKH900108 numeric
@attribute INIOOBM850104 numeric
@attribute INIPALJ810115 numeric
@attribute INIPONP800106 numeric
@attribute INIQIAN880116 numeric
@attribute INIRICJ880107 numeric
@attribute INIROBB760111 numeric
@attribute INIROSM880103 numeric
@attribute INIVENT840101 numeric
@attribute INIAURR980101 numeric
@attribute INIAURR980105 numeric
@attribute INIAURR980118 numeric
@attribute INIZHOH040103 numeric
@attribute ENDBASIC numeric
@attribute ENDACID numeric
@attribute ENDPOLAR numeric
@attribute ENDNONPOLAR numeric
@attribute ENDCHAM830103 numeric
@attribute ENDCHAM830104 numeric
@attribute ENDCHAM830105 numeric
@attribute ENDFAUJ880111 numeric
@attribute ENDMONM990201 numeric
@attribute ENDMONM990101 numeric
@attribute ENDBEGF750101 numeric
@attribute ENDBROC820102 numeric
@attribute ENDFAUJ880112 numeric
@attribute ENDGEIM800103 numeric
@attribute ENDGEIM800105 numeric
@attribute ENDLEWP710101 numeric
@attribute ENDNAKH900102 numeric
@attribute ENDNAKH900108 numeric
@attribute ENDOOBM850104 numeric
@attribute ENDPALJ810115 numeric
@attribute ENDPONP800106 numeric
@attribute ENDQIAN880116 numeric
@attribute ENDRICJ880107 numeric
@attribute ENDROBB760111 numeric
@attribute ENDROSM880103 numeric
@attribute ENDVENT840101 numeric
@attribute ENDAURR980101 numeric
@attribute ENDAURR980105 numeric
@attribute ENDAURR980118 numeric
@attribute ENDZHOH040103 numeric
@attribute MIDBASIC numeric
@attribute MIDACID numeric
@attribute MIDPOLAR numeric
@attribute MIDNONPOLAR numeric
@attribute MIDCHAM830103 numeric
@attribute MIDCHAM830104 numeric
@attribute MIDCHAM830105 numeric
@attribute MIDFAUJ880111 numeric
@attribute MIDMONM990201 numeric
@attribute MIDMONM990101 numeric
@attribute MIDBEGF750101 numeric
@attribute MIDBROC820102 numeric
@attribute MIDFAUJ880112 numeric
@attribute MIDGEIM800103 numeric
@attribute MIDGEIM800105 numeric
@attribute MIDLEWP710101 numeric
@attribute MIDNAKH900102 numeric
@attribute MIDNAKH900108 numeric
@attribute MIDOOBM850104 numeric
@attribute MIDPALJ810115 numeric
@attribute MIDPONP800106 numeric
@attribute MIDQIAN880116 numeric
@attribute MIDRICJ880107 numeric
@attribute MIDROBB760111 numeric
@attribute MIDROSM880103 numeric
@attribute MIDVENT840101 numeric
@attribute MIDAURR980101 numeric
@attribute MIDAURR980105 numeric
@attribute MIDAURR980118 numeric
@attribute MIDZHOH040103 numeric

@attribute class {SECRETED,NON-SECRETED}
@data
15,8,22,17,4,5,23,31,3,38,16,21,6,11,19,12,27,8,7,6,32.0,40.0,108.0,119.0,305.0,201.0,96.0,32.0,292.19998,312.5,166.22,756.4,40.0,312.65997,291.43,105.47,823.02,54.479996,-722.1601,289.03998,3441.9097,-10.769999,262.39996,-14.899993,171.2,86.0,309.05,300.36,307.40997,3730.8,5.0,4.0,17.0,14.0,44.0,29.0,15.5,5.0,38.5,40.700005,22.94,80.8,4.0,43.550007,39.98,13.68,105.40001,6.45,-109.17,38.840004,468.05997,-2.22,39.6,9.9000025,22.7,11.0,39.410004,40.190002,40.93,501.09998,7.0,10.0,20.0,23.0,63.0,45.0,24.0,7.0,57.9,62.9,34.46,132.1,10.0,67.76,57.73999,19.630001,161.32002,13.21,-179.35,54.45,701.44995,-3.7300003,56.100002,10.599999,35.6,18.0,62.649998,58.55,62.81,773.00006,8.0,14.0,40.0,37.0,97.0,63.0,29.5,8.0,99.799995,106.0,52.119995,252.19998,14.0,97.85,95.87,37.5,271.6,18.509998,-168.90001,99.26,1129.35,-1.1299999,80.70001,14.999999,56.59999,28.0,103.01002,102.95,100.450005,1204.1,NON-SECRETED
72,27,24,30,6,20,35,43,12,41,37,31,18,24,39,19,31,7,20,48,70.0,65.0,163.0,286.0,550.0,363.0,197.5,70.0,530.4,577.9001,358.43,1671.2999,65.0,601.42993,582.98,184.01,1639.1501,12.059985,-979.14996,548.18,6817.3604,-42.920002,589.0,-477.99997,332.7,177.0,598.37994,549.31,591.2399,7626.3003,3.0,5.0,10.0,22.0,42.0,25.0,13.5,3.0,32.399998,34.600002,27.010002,114.0,5.0,42.56,40.11,12.969999,106.58,2.48,-113.21999,36.6,483.11996,-4.1800003,45.2,-45.100002,21.199999,12.0,39.929996,39.189995,40.24,535.89996,10.0,8.0,10.0,32.0,51.0,44.0,22.5,10.0,55.7,61.399998,37.42,247.09998,8.0,61.19,58.559998,18.499998,172.16998,-1.6500022,-77.63,57.35,690.5499,-6.4699993,66.299995,-72.9,37.399994,21.0,63.349995,56.039997,63.32,808.6,26.0,25.0,43.0,100.0,183.0,134.0,67.0,26.0,178.99998,197.40001,123.36,602.89996,25.0,207.83002,189.70999,60.289997,550.08997,9.889999,-351.11005,180.32,2265.2,-16.640001,197.0,-221.79999,112.89999,60.0,200.91,181.53003,199.48997,2511.2,NON-SECRETED
50,20,18,32,2,8,40,33,17,15,44,29,13,29,12,13,27,5,23,18,66.0,72.0,124.0,186.0,413.0,337.0,186.5,66.0,410.20007,446.6,283.80002,1260.6,72.0,485.87997,430.78,141.54001,1243.9501,14.340006,-585.14,416.08,5199.15,-40.55,473.40002,-258.6,276.2,134.0,467.09998,430.27002,467.95,5786.8,5.0,7.0,13.0,15.0,36.0,30.0,21.0,5.0,39.4,42.700005,23.250002,78.99999,7.0,41.95999,37.77,13.08,104.020004,8.82,-18.909998,38.51,469.50995,-2.96,34.800003,-15.1,26.999998,12.0,42.739998,39.05,42.34,508.5,13.0,9.0,18.0,20.0,55.0,49.0,24.0,13.0,59.699997,66.4,38.48,124.3,9.0,66.3,56.07,18.109999,179.71,-3.380002,-90.97,57.639996,681.8499,-4.2599998,61.0,-37.700005,36.100002,14.0,63.13999,56.03,63.059998,690.5,21.0,24.0,44.0,61.0,134.0,112.0,58.5,21.0,136.30002,148.90001,96.270004,386.99997,24.0,168.43999,142.7,46.920002,421.75998,4.330003,-187.37,141.23001,1733.3102,-13.740001,155.50002,-94.6,93.49999,43.0,156.02997,142.91,157.22998,1917.3998,NON-SECRETED
41,15,21,35,3,11,32,28,12,23,33,39,12,34,13,16,24,5,21,21,66.0,67.0,124.0,182.0,425.0,326.0,183.5,66.0,407.69998,442.40002,269.56998,1203.2001,67.0,472.04,426.72998,140.7,1200.73,34.909996,-742.37994,407.00003,5093.14,-37.240005,447.5,-182.9,266.90002,137.0,453.41,426.75006,457.19998,5690.8003,7.0,7.0,13.0,13.0,39.0,28.0,22.0,7.0,42.0,45.000008,22.099998,26.7,7.0,42.589996,37.95,12.700001,107.54999,5.33,-49.99,40.16,460.54,-1.8999999,29.499998,-26.7,27.900002,11.0,42.049995,39.11,41.739998,470.19998,9.0,11.0,21.0,19.0,63.0,46.0,26.0,9.0,57.2,61.399998,35.77,92.0,11.0,68.799995,59.65,19.25,164.41998,4.88,-85.41,55.4,693.43005,-3.59,55.8,-9.899998,38.399998,20.0,61.640003,57.829998,62.44,759.2,22.0,21.0,42.0,62.0,137.0,113.0,60.5,22.0,136.0,149.59999,92.56,420.69998,21.0,158.31,143.06999,44.12,408.08994,9.61,-180.23,136.58998,1712.0101,-14.099999,156.8,-95.90001,92.69999,48.0,152.28003,138.63,152.82999,1925.0,NON-SECRETED
45,17,20,41,1,17,30,34,14,21,36,30,11,24,15,21,21,7,23,21,61.0,71.0,137.0,180.0,418.0,327.0,176.5,61.0,426.5,461.3,273.29,1183.7999,71.0,488.0,433.68,151.36,1232.79,14.319988,-521.5501,430.09,5184.3604,-32.900005,452.50003,-169.9,271.89996,132.0,463.87997,440.81995,466.47003,5688.9,6.0,5.0,18.0,11.0,39.0,30.0,20.5,6.0,42.499996,45.70001,21.71,65.200005,5.0,43.089996,39.82,14.82,102.83,5.96,-48.899998,42.399998,462.73996,-1.2400001,35.7,36.4,23.599998,12.0,41.699997,39.679996,43.089996,479.09998,5.0,11.0,23.0,21.0,61.0,38.0,19.0,5.0,55.199997,57.7,35.559998,89.79999,11.0,68.759995,58.98,20.689999,169.53,2.7800007,-77.17001,57.59,686.77,-1.3200004,49.9,-36.700005,37.699997,17.0,61.039997,59.98,60.63,726.3,22.0,23.0,41.0,63.0,128.0,110.0,63.0,22.0,138.6,152.09999,95.78,400.8,23.0,168.01001,139.84999,46.320004,415.69,0.05999738,-172.24002,141.68,1718.4202,-13.9800005,155.59999,-100.30001,93.4,40.0,154.51,142.17003,155.65999,1882.5,NON-SECRETED
34,11,34,32,1,9,39,26,13,24,37,36,12,29,10,24,27,5,19,17,60.0,71.0,140.0,168.0,437.0,337.0,175.5,60.0,416.4,449.09998,267.44,1061.7,71.0,482.96997,419.78,142.95,1195.0599,58.25999,-717.56,412.15,5084.87,-33.17,429.1,-198.70001,275.7,131.0,449.89993,436.70004,454.04,5538.9,5.0,5.0,17.0,13.0,37.0,32.0,18.0,5.0,40.9,43.100006,22.14,61.0,5.0,43.559994,37.570004,13.549999,105.01,14.98,-27.40999,41.95,465.56,-2.3300002,33.0,-20.1,28.299997,12.0,39.870003,40.269997,40.82,490.19995,8.0,11.0,24.0,17.0,69.0,51.0,22.0,8.0,62.199993,67.3,34.47,78.49999,11.0,70.049995,56.929996,19.66,161.68001,19.13,-111.73001,56.45,689.99,-2.5799997,47.599995,-16.500004,40.199993,19.0,61.229996,61.19,62.12,712.30005,22.0,20.0,46.0,59.0,137.0,107.0,59.5,22.0,134.40001,145.29999,92.29,386.2,20.0,160.61,141.08,46.269997,407.88998,10.189998,-239.24997,139.85999,1693.77,-12.209999,149.3,-76.0,90.6,42.0,149.96,143.14003,152.3,1863.0,NON-SECRETED
39,11,32,35,1,12,31,30,13,19,38,31,16,26,13,17,24,5,23,19,55.0,66.0,139.0,175.0,415.0,330.0,170.5,55.0,410.59998,442.8,266.3,1136.8,66.0,476.05005,417.24,144.94,1179.86,52.51,-569.9601,415.56,5047.07,-35.209995,432.59995,-203.7,270.0,130.0,445.69998,430.50998,451.34,5548.7,9.0,6.0,11.0,14.0,37.0,30.0,23.0,9.0,43.299995,47.100002,22.900002,49.6,6.0,43.3,37.489994,12.750001,104.090004,4.24,-19.320002,40.47,463.81003,-2.9099998,33.4,-28.300003,27.5,10.0,42.289997,38.22,42.989998,475.80002,7.0,9.0,23.0,21.0,63.0,51.0,22.0,7.0,56.300003,61.300007,36.609997,137.90001,9.0,67.46,58.809998,18.279999,165.87001,17.21,-104.57001,56.420002,705.0101,-3.98,59.8,-25.600002,39.1,22.0,60.69,58.289997,61.380005,764.7,18.0,19.0,49.0,59.0,135.0,111.0,57.5,18.0,138.09999,148.9,89.700005,377.5,19.0,161.18999,138.38,46.23,394.66998,19.72,-144.29001,140.87999,1674.1,-12.589998,141.79999,-106.899994,95.19999,43.0,147.09,141.73,149.85,1847.2999,NON-SECRETED
14,2,5,4,1,6,11,7,4,8,6,8,3,6,6,7,7,0,4,15,14.0,15.0,37.0,58.0,127.0,73.0,44.0,14.0,110.0,120.30002,77.32001,263.69998,15.0,129.73001,125.83,35.68,344.13004,0.53999853,-218.22,112.87,1460.4698,-8.72,121.9,-126.5,73.8,39.0,125.94,115.880005,123.840004,1609.4,4.0,1.0,17.0,18.0,37.0,20.0,12.0,4.0,37.199993,39.0,22.109997,101.3,1.0,39.15,40.459995,13.96,109.229996,7.8100004,-68.07,42.14,465.0,-0.67999995,33.7,-16.3,22.000002,10.0,39.73,39.059998,40.3,494.49997,7.0,10.0,12.0,31.0,65.0,36.0,23.0,7.0,49.999996,55.500008,39.920002,129.9,10.0,63.819992,62.04999,15.150001,167.53001,-6.230002,-107.34,48.780003,714.18994,-6.200001,64.1,-92.899994,36.999996,22.0,61.589996,53.960003,59.260002,825.5,4.0,7.0,12.0,19.0,45.0,27.0,17.0,4.0,35.899998,40.100002,27.63,87.8,7.0,45.859997,41.64,11.18,115.37,-1.4399996,-96.30999,35.319996,496.27994,-3.7700005,43.7,-35.5,25.3,13.0,42.78,40.269993,41.92,542.5,NON-SECRETED
71,24,22,42,1,33,64,47,4,37,50,45,8,15,23,25,40,0,8,52,73.0,106.0,176.0,256.0,599.0,402.0,201.0,73.0,570.30005,631.8,384.70996,1162.2,106.0,658.9801,593.34,189.75998,1775.4397,-70.28,-979.66003,562.43994,7059.63,-39.640003,591.4,-532.1,352.59998,162.0,634.31,588.10004,618.8,7375.9,3.0,4.0,16.0,17.0,43.0,18.0,8.0,3.0,38.299995,40.8,21.28,36.6,4.0,37.04,40.82,14.05,111.71,3.1900003,-81.47,39.53,470.68,-0.39999998,30.6,-27.6,20.600002,10.0,40.2,39.71,38.489998,480.90002,8.0,15.0,14.0,23.0,52.0,41.0,27.0,8.0,58.200005,67.3,41.089996,41.200005,15.0,74.64001,54.77,16.259998,179.28,-24.130001,-65.07,53.67,683.10004,-5.4800005,57.999996,-61.800003,37.600002,12.0,64.24,54.999992,62.239998,675.3,25.0,28.0,58.0,92.0,200.0,134.0,58.0,25.0,181.59999,199.79999,127.86,535.80005,28.0,208.68001,201.59,63.879993,596.97003,-11.919998,-430.97003,189.85002,2353.93,-13.769999,209.19998,-175.4,111.1,60.0,208.29999,195.52,205.32,2525.5,SECRETED
44,17,24,29,1,8,38,46,7,33,31,23,12,16,11,21,24,1,13,32,47.0,67.0,137.0,180.0,419.0,283.0,135.5,47.0,394.19998,432.2,267.37,904.7001,67.0,459.1,421.78998,141.20999,1217.9199,21.15,-677.18005,402.35004,5017.06,-26.09,408.49997,-240.50003,242.70001,126.0,445.96,416.44003,438.02,5379.5,3.0,6.0,14.0,17.0,43.0,19.0,11.0,3.0,35.600002,37.8,23.539999,61.199997,6.0,37.530003,42.06,13.32,111.98,-1.16,-32.870003,36.510002,471.01,-0.62,35.000004,-35.2,22.0,13.0,41.11,38.61,38.25,507.69995,8.0,10.0,20.0,22.0,64.0,42.0,20.0,8.0,55.8,60.000004,37.31,127.0,10.0,66.75,59.149998,20.32,169.86,4.13,-103.24,53.649998,687.52997,-2.41,53.800003,-19.799995,33.8,17.0,61.959995,58.699997,61.370007,735.5,14.0,23.0,43.0,63.0,132.0,96.0,49.0,14.0,129.8,143.69998,88.66999,300.80002,23.0,153.76,137.20999,45.32,399.55,14.830001,-230.24998,133.45998,1678.6799,-11.01,135.50002,-91.59999,83.700005,42.0,148.86,137.16,146.45001,1814.6001,SECRETED
30,6,10,9,3,7,30,28,9,16,20,20,9,9,13,17,17,0,7,25,35.0,39.0,89.0,122.0,272.0,172.0,97.0,35.0,258.3,283.6,176.80998,487.6,39.0,301.45004,280.5,87.11001,811.80005,-6.0699987,-506.22,269.87997,3333.64,-18.25,273.1,-227.6,163.5,77.0,293.59998,268.06,288.61,3533.2,2.0,5.0,14.0,19.0,38.0,31.0,16.0,2.0,34.5,38.0,27.010002,107.7,5.0,45.530003,38.039993,11.23,111.72,5.0699997,-83.04,36.500004,474.65997,-4.3599997,42.899998,-42.7,25.199997,11.0,40.05,38.31,40.28,512.30005,10.0,8.0,20.0,22.0,56.0,36.0,22.0,10.0,59.599995,64.700005,35.82,75.5,8.0,63.24,57.330006,19.380001,175.98001,-5.0000005,-89.8,58.65,679.97,-1.9599996,50.2,-42.800003,34.500004,12.0,61.580006,57.67,60.049995,677.00006,10.0,16.0,27.0,42.0,90.0,53.0,29.0,10.0,85.700005,95.100006,58.600002,143.9,16.0,101.130005,93.76001,28.05,267.39,-9.53,-95.990005,87.560005,1117.36,-6.7500005,91.6,-100.40001,57.299995,27.0,99.49999,88.23001,96.19,1211.7,SECRETED
31,3,10,17,3,7,22,30,10,23,17,23,8,6,11,13,14,2,6,28,36.0,39.0,83.0,126.0,277.0,171.0,88.0,36.0,258.0,284.2,176.98004,530.8,39.0,308.45007,281.24,90.200005,800.51,0.09000254,-580.91003,269.2,3314.8806,-18.860003,272.1,-187.8,156.4,82.0,292.25998,267.71002,290.72,3568.7002,4.0,3.0,11.0,22.0,37.0,30.0,14.5,4.0,34.000004,37.4,27.819998,140.9,3.0,47.63,38.53,11.999999,112.16001,7.5199995,-132.44,37.58,468.48996,-4.7799997,44.1,-34.6,22.3,12.0,39.49,37.13,41.18,531.0,10.0,8.0,19.0,23.0,66.0,34.0,19.5,10.0,57.9,62.9,35.170006,80.299995,8.0,62.770004,60.89,19.32,168.37997,-2.9700005,-148.83002,55.959995,689.82007,-2.27,53.3,-20.9,32.3,17.0,61.280003,57.539997,60.390003,732.1,9.0,15.0,29.0,41.0,87.0,50.0,24.0,9.0,86.200005,95.0,57.5,133.5,15.0,101.76999,92.75,31.229998,262.89,-5.2,-75.140015,90.43001,1097.5901,-5.1200004,84.60001,-74.5,52.7,26.0,97.58,89.09001,95.340004,1172.3,SECRETED
39,7,14,12,2,8,29,31,8,22,19,17,7,10,11,11,12,2,8,24,32.0,41.0,86.0,134.0,270.0,182.0,97.0,32.0,263.59998,292.80002,185.99002,627.60004,41.0,318.99,286.37997,89.03,836.19006,2.5000024,-519.80005,274.32,3419.0,-21.12,285.09998,-225.29999,167.8,85.0,304.05002,272.17,298.54,3709.2998,3.0,4.0,13.0,20.0,35.0,24.0,14.5,3.0,33.7,37.4,27.41,106.600006,4.0,45.239998,38.91,11.090001,115.41002,0.17999965,-86.03999,36.090004,464.89996,-3.37,42.0,-32.199997,22.699999,11.0,40.13,36.19,39.030003,518.30005,9.0,10.0,16.0,25.0,50.0,39.0,26.0,9.0,57.4,64.100006,37.599995,106.899994,10.0,64.549995,55.88,17.76,174.13,-5.77,-66.07001,55.819996,687.08997,-4.4900002,55.800003,-48.1,36.5,14.0,62.649998,56.370003,60.54,719.19995,10.0,18.0,26.0,43.0,88.0,61.0,30.5,10.0,88.600006,99.5,61.809998,181.8,18.0,108.7,92.51,30.259998,278.78,-0.020001173,-175.85999,91.93,1128.5499,-6.52,90.200005,-76.100006,56.399998,28.0,104.01001,90.98,101.46001,1198.7999,SECRETED
34,14,15,26,2,12,23,28,5,14,26,21,8,10,8,18,26,2,8,36,40.0,49.0,109.0,138.0,342.0,210.0,104.0,40.0,305.30002,330.69998,208.50002,652.0,49.0,351.22,335.96,110.25,947.0801,-17.55001,-540.16003,313.36002,3907.0598,-20.350002,332.59998,-206.6,185.39998,96.0,340.52,327.47,335.52002,4188.7,5.0,7.0,8.0,20.0,42.0,28.0,13.0,5.0,35.0,40.0,26.920002,108.5,7.0,40.79,40.339996,11.969999,112.20999,-1.1800005,-63.940002,32.960003,478.28,-4.0299997,44.6,-35.3,20.599998,14.0,41.829994,37.250004,40.119995,529.89996,5.0,7.0,22.0,26.0,65.0,38.0,20.5,5.0,49.399998,51.100006,39.110004,152.3,7.0,63.260002,63.660004,20.04,164.06,-0.20000005,-95.01,55.069996,709.57,-3.7700005,66.600006,-35.2,32.8,21.0,58.52,58.039997,58.449997,802.2,15.0,12.0,39.0,46.0,109.0,63.0,27.0,15.0,103.899994,112.00001,67.02,214.90002,12.0,116.05001,109.97,37.949993,323.75998,-2.3400013,-213.23001,108.98001,1279.69,-4.62,100.5,-65.5,59.20001,26.0,112.579994,109.8,111.89,1341.9,SECRETED
32,15,18,23,3,9,21,34,6,20,24,24,10,14,10,19,27,2,9,39,45.0,44.0,119.0,151.0,369.0,219.0,111.0,45.0,323.89996,350.49997,219.12,745.30005,44.0,364.77,363.45,117.53001,1004.26,7.0199966,-684.04004,336.25,4192.54,-20.65,352.1,-173.29999,192.80002,108.0,363.04996,347.19003,358.66998,4546.2,8.0,1.0,14.0,17.0,44.0,29.0,16.0,8.0,35.4,38.199997,23.130001,121.3,1.0,37.170002,42.36,12.97,104.72,17.27,-125.95999,36.370003,484.73996,-2.6499999,43.399998,20.800003,18.7,15.0,39.04,37.44,40.120003,550.0,6.0,7.0,21.0,26.0,67.0,39.0,20.5,6.0,51.399994,53.5,37.260002,157.4,7.0,63.22,63.850002,20.42,161.99,4.68,-126.54,56.199997,705.61,-3.5299997,63.0,-24.4,33.2,23.0,58.88999,58.799995,59.789993,805.2,17.0,11.0,42.0,49.0,111.0,64.0,31.0,17.0,107.899994,117.20001,71.840004,213.0,11.0,119.92,117.41999,40.14,341.22,-4.0899987,-236.90001,116.65,1369.6201,-6.359999,111.29999,-39.300003,59.399998,27.0,119.939995,114.84,119.55,1447.6,SECRETED
29,31,31,35,0,18,39,30,13,23,30,27,9,28,30,27,28,7,18,35,71.0,74.0,152.0,191.0,485.0,339.0,193.5,71.0,486.89996,525.9,280.15002,1179.2001,74.0,487.96994,476.66,160.81999,1333.4802,8.990002,-467.24005,465.00006,5650.8096,-26.5,469.5,-283.80002,302.20004,141.0,504.80997,485.36002,494.8,6047.1997,5.0,5.0,17.0,13.0,43.0,27.0,12.0,5.0,40.900005,43.500004,22.330002,61.100002,5.0,39.17,39.21,14.849999,110.33,2.14,-52.99,40.14,460.50995,-1.0299999,34.2,-9.799999,22.000002,9.0,40.37,41.73,40.170002,455.19998,10.0,10.0,16.0,24.0,63.0,44.0,22.5,10.0,58.600002,64.2,37.339996,139.3,10.0,63.929996,59.190002,18.5,167.63,-1.1999995,-64.69,53.399998,694.7999,-4.06,61.1,-49.6,36.500004,19.0,61.550003,57.479996,59.87,755.2999,16.0,28.0,48.0,70.0,162.0,112.0,62.0,16.0,153.5,164.0,95.350006,447.80002,28.0,166.76001,159.37,54.130005,436.0,6.3299932,-179.68999,151.80998,1888.06,-10.84,161.7,-114.100006,102.5,53.0,167.07999,162.82,163.84999,2105.5,SECRETED
28,32,31,42,2,25,38,39,15,24,25,29,15,32,26,20,30,7,21,24,76.0,80.0,168.0,181.0,490.0,361.0,217.5,76.0,514.1,555.8,285.38998,1140.7001,80.0,510.94995,486.42996,171.82999,1358.5599,9.199995,-393.52005,484.67,5836.8706,-27.08,480.00003,-112.399994,310.70004,133.0,525.94995,507.04996,519.53,6168.5996,5.0,5.0,14.0,16.0,37.0,29.0,16.0,5.0,39.300003,42.500004,22.809998,106.5,5.0,38.799995,38.93,14.239999,108.44,1.1600002,-38.14,40.130005,471.00003,-2.4599996,41.1,-9.4,22.599998,10.0,40.989998,40.56,41.260002,486.00003,10.0,13.0,19.0,18.0,62.0,42.0,23.0,10.0,61.1,66.100006,35.23,46.600002,13.0,66.439995,56.339996,20.01,164.49998,-1.1999991,-39.15,55.09,685.79004,-3.1999996,49.4,-34.100002,38.399998,14.0,63.099995,59.729996,61.839996,707.4001,23.0,30.0,50.0,66.0,168.0,129.0,73.5,23.0,167.70001,181.3,99.23,462.40002,30.0,178.45999,162.19998,56.27,449.42,8.339996,-151.18002,158.04,1967.21,-11.679999,169.3,-79.899994,108.40001,49.0,177.03,169.82002,176.18,2129.6,SECRETED
24,8,10,13,0,5,14,14,8,21,23,13,4,7,7,9,15,1,1,15,29.0,27.0,54.0,102.0,218.0,151.0,61.5,29.0,186.2,205.20001,137.47,682.69995,27.0,228.57,209.6,65.06,603.67004,18.869997,-516.39,190.8,2476.3398,-17.579998,224.80002,-186.50003,118.299995,68.0,216.91,202.43001,217.84001,2753.5002,2.0,6.0,11.0,21.0,42.0,27.0,10.0,2.0,32.899998,36.200005,26.37,120.3,6.0,42.730003,39.42,11.66,113.05001,6.5200005,-92.3,34.030003,472.84,-3.7199998,40.699997,-52.500008,23.599998,14.0,40.260002,38.84,39.129997,538.2999,12.0,6.0,14.0,28.0,60.0,44.0,20.5,12.0,55.6,61.200012,38.14,229.5,6.0,65.49,58.620003,18.730001,166.37997,3.3799982,-144.18,56.029995,695.13,-4.9600005,66.8,-34.8,33.7,17.0,62.23,57.179996,64.43,770.9001,9.0,5.0,21.0,35.0,67.0,48.0,15.0,9.0,60.3,65.6,44.76,256.5,5.0,72.479996,69.67,23.139997,205.59,10.439999,-184.28001,66.96001,807.01,-5.359999,72.6,-50.699997,35.8,22.0,70.03999,67.11,71.28999,907.8,SECRETED
28,7,10,10,1,4,18,14,7,21,17,13,4,8,7,9,13,1,1,22,27.0,28.0,52.0,108.0,222.0,138.0,63.5,27.0,184.8,205.2,141.03001,592.6,28.0,231.98,214.94,62.11,612.94,9.609997,-530.43005,189.09999,2525.3599,-18.029999,222.90001,-232.49998,120.299995,70.0,220.01999,199.95,217.26999,2821.0,4.0,5.0,11.0,20.0,41.0,26.0,11.0,4.0,34.199997,37.9,25.92,107.8,5.0,42.8,39.129997,11.82,112.110016,6.5199995,-106.409996,35.85,468.71,-3.63,39.2,-40.199997,22.8,13.0,40.449997,38.59,40.249996,524.0,9.0,8.0,14.0,29.0,64.0,38.0,18.5,9.0,52.800003,57.900005,39.48,170.0,8.0,68.17999,59.420002,17.24,169.31998,-0.19000083,-156.31001,52.969997,695.61993,-4.450001,61.9,-67.3,35.1,18.0,61.309998,56.439995,61.43,773.10004,8.0,5.0,19.0,39.0,69.0,44.0,16.0,8.0,57.199997,62.5,46.88,256.3,5.0,70.50001,73.299995,22.289999,206.17001,4.44,-174.54,66.17,834.75,-6.4899993,79.5,-72.0,35.4,25.0,70.479996,66.5,70.69,960.60004,SECRETED
